Zaman,Dosya,Kural,Icerik
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:18:38.376945-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:18:38.378132-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:18:38.378132-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:19:17.024466-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:19:17.024466-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:19:17.730328-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:19:17.730328-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:19:17.732083-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:19:17.732083-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:19:23.574446-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:19:23.574446-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:20:24.079690-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:20:24.079690-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:20:24.107268-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:20:24.107268-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:20:28.094090-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:20:28.094090-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:20:46.336790-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:20:46.336790-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:20:46.337933-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:20:46.337933-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:22:00.951964-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:22:00.951964-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:22:02.228635-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:22:02.228635-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:22:02.229265-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:22:02.229265-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:23:15.924221-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:23:15.924221-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:23:16.796033-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:23:16.796033-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:23:16.796324-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:23:16.796324-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:23:24.818678-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:23:24.818678-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:23:42.625716-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:23:42.625716-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:23:42.627114-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:23:42.627114-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:23:52.349466-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:23:52.349466-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:24:04.010433-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:24:04.010433-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:24:04.011128-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:24:04.011128-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:24:10.310865-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:24:10.310865-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:24:20.645692-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:24:20.645692-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:24:20.646882-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:24:20.646882-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:25:01.740494-05:00 kali CRON[102851]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:25:01.750372-05:00 kali CRON[102851]: pam_unix(cron:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:25:31.255846-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:25:31.255846-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:25:31.262777-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:25:31.262777-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:25:35.399507-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:25:35.399507-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:25:37.307979-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:25:37.307979-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:25:37.309758-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:25:37.309758-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:26:02.943054-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:26:02.943054-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:26:17.521359-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:26:17.521359-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:26:17.522387-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:26:17.522387-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:30:51.021075-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:30:51.021075-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:32:32.428985-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:32:32.428985-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:32:32.431152-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:32:32.431152-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:32:33.041230-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:32:33.041230-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:33:51.284685-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:33:51.284685-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:33:51.286371-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:33:51.286371-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:37:45.996499-05:00 kali CRON[107257]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:37:45.996620-05:00 kali CRON[107257]: pam_unix(cron:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:37:46.557760-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T09:37:46.557760-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:39:01.427809-05:00 kali CRON[107949]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:39:01.442800-05:00 kali CRON[107949]: pam_unix(cron:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:47:51.467114-05:00 kali CRON[109299]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T09:47:51.467215-05:00 kali CRON[109299]: pam_unix(cron:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T10:18:25.145933-05:00 kali CRON[112440]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T10:18:25.146041-05:00 kali CRON[112440]: pam_unix(cron:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T10:18:25.146078-05:00 kali CRON[112461]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T10:18:25.146157-05:00 kali CRON[112461]: pam_unix(cron:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,failed,2026-01-31T10:18:28.118801-05:00 kali xfce4-screensaver-dialog: pam_unix(xfce4-screensaver:account): setuid failed: Operation not permitted
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T10:20:10.929180-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T10:20:10.929180-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T10:20:10.929831-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T10:20:10.929831-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T10:20:14.536464-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T10:20:14.536464-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T10:35:01.367281-05:00 kali CRON[115943]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T10:35:01.405406-05:00 kali CRON[115943]: pam_unix(cron:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T10:39:01.441802-05:00 kali CRON[117769]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T10:39:01.468583-05:00 kali CRON[117769]: pam_unix(cron:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T10:45:01.507863-05:00 kali CRON[120742]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T10:45:01.546221-05:00 kali CRON[120742]: pam_unix(cron:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T10:55:01.655230-05:00 kali CRON[125603]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T10:55:01.690290-05:00 kali CRON[125603]: pam_unix(cron:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,failed,2026-01-31T10:57:55.923771-05:00 kali xfce4-screensaver-dialog: pam_unix(xfce4-screensaver:account): setuid failed: Operation not permitted
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T11:08:49.570228-05:00 kali CRON[129998]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T11:08:49.570554-05:00 kali CRON[129998]: pam_unix(cron:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T11:09:01.463931-05:00 kali CRON[130148]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T11:09:01.469691-05:00 kali CRON[130148]: pam_unix(cron:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T11:15:01.674488-05:00 kali CRON[132848]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T11:15:01.702812-05:00 kali CRON[132848]: pam_unix(cron:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,failed,2026-01-31T11:16:08.734283-05:00 kali xfce4-screensaver-dialog: pam_unix(xfce4-screensaver:account): setuid failed: Operation not permitted
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T11:17:01.723978-05:00 kali CRON[133850]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T11:17:01.739725-05:00 kali CRON[133850]: pam_unix(cron:session): session closed for user root
